Word,Pos_Score,Neg_Score,Obj_Score
भूलने योग्य,0.5,0.0,0.5
क्षमाशील,0.3125,0.0,0.6875
क्षम्य,0.375,0.0,0.625
काँटे जैसा,0.0,0.3125,0.6875
ऐसी आशा जो पूरी न हो सके,0.0,0.375,0.625
लाचारी से,0.25,0.0,0.75
दो में से पहला,0.0,0.0703125,0.9296875
बीते हुए समय में,0.0,0.0,1.0
बिना आकृति वाला,0.0625,0.4375,0.5
औपचारिक,0.20458984375,0.07958984375,0.7158203125
औपचारिक रूप से,0.0,0.0,1.0
विकासकालीन,0.25,0.0,0.75
भूतपूर्व,0.0,0.0703125,0.9296875
दुर्जेय,0.75,0.0,0.25
आगामी,0.09375,0.0625,0.84375
पाक्षिक,0.0,0.0,1.0
भाग्यशाली,0.78125,0.0,0.21875
भाग्य से,0.5,0.0,0.5
आगे की ओर,0.008056640625,0.000244140625,0.99169921875
आधुनिक विचारों का,0.5,0.0,0.5
अभद्र,0.2502937316894531,0.05325889587402344,0.6964473724365234
अनुचितता से,0.125,0.125,0.75
चौगुना,0.03515625,0.0234375,0.94140625
थोड़ा सा,0.0625,0.0,0.9375
छोटे छोटे,0.0,0.0,1.0
सुगन्ध से,0,0,0
फ्रैंच भाषा बोलने वाला,0,0,0
निष्कपटता से,0.375,0.0,0.625
भाई के समान,0.0,0.0,1.0
स्वजनों से कलह करनेवाला,0,0,0
धोखेबाज,0.0,0.625,0.375
थका हुआ,0.03125,0.50390625,0.46484375
विषम,0.193359375,0.142578125,0.6640625
अजनबी,0.3125,0.09375,0.59375
चित्ते पड़े हुए,0.0,0.125,0.875
स्वतंत्र,0.03143540024757385,0.12891367077827454,0.8396509289741516
आज़ाद,0.10230410099029541,0.06252968311309814,0.8351662158966064
मुक्त करना,0.10230410099029541,0.06252968311309814,0.8351662158966064
बिना मूल्य के,0.10230410099029541,0.06252968311309814,0.8351662158966064
स्वेच्छा से देने को तत्पर,0.10230410099029541,0.06252968311309814,0.8351662158966064
सबके साथ सीमा से अधिक खुल जाना,0.10230410099029541,0.06252968311309814,0.8351662158966064
मुफ्त,0.0667770504951477,0.09376484155654907,0.8394581079483032
मुक्त भाव से,0.375,0.0,0.625
खुले आम,0.375,0.0,0.625
स्वतन्त्र रूप से,0.1875,0.09375,0.71875
स्वेच्छा से,0.375,0.0,0.625
स्वच्छंद,0,0,0
न जुड़ी हुई,0,0,0
मुक्त हस्त,0.0,0.0,1.0
निष्कर सम्पत्ति,0,0,0
स्वतंत्र विचारों वाला लेखक या कलाकार,0,0,0
अक्सर आनेवाला,0.015625,0.0,0.984375
बहुधा,0.0,0.0,1.0
ताजा,0.245941162109375,0.0288848876953125,0.7251739501953125
मीठा स्वादिष्ट जल,0.0,0.125,0.875
चिडचिडा,0.0625,0.4296875,0.5078125
तराशा हुआ,0.0625,0.0,0.9375
फ्राइड का,0,0,0
सरलता से चू चूर होने वाला,0.0,0.25,0.75
स्नेहशील,0.28125,0.0859375,0.6328125
मिलनसार दिखनेवाला,0,0,0
परेशान करने वाला,0.0,0.25,0.75
संभोग से विरक्त,0.0,0.53125,0.46875
भावरहित,0.0,0.53125,0.46875
अति शीतल,0.0,0.53125,0.46875
शक्तियुक्त,0.5,0.0,0.5
गंभीरता से विचार न करने वाला,0.0,0.75,0.25
से,0.0,0.0078125,0.9921875
सामने का,0.0,0.0625,0.9375
ललाट का,0.0,0.0625,0.9375
तापमान से सम्बन्धित,0.0,0.0625,0.9375
बहुत ठण्डा,0.03125,0.5625,0.40625
जमी हुई,0.25,0.216796875,0.533203125
मितव्ययी,0.0,0.25,0.75
फलद,0.5,0.0,0.5
फलयुक्त,0.5,0.0,0.5
फलहीन,0.15625,0.40625,0.4375
निरर्थकता से,0.0625,0.0,0.9375
फल का,0.0,0.3125,0.6875
निराश युक्त,0.3125,0.1875,0.5
निराशा से,0.09375,0.28125,0.625
बहुत शराब पिया हुआ,0.0,0.0,1.0
भगोड़ा,0.03125,0.015625,0.953125
संतुष्ट,0.1875,0.0,0.8125
भरपेट,0.005859375,0.001953125,0.9921875
उच्च कण्ठस्वर,0,0,0
अतिशयोक्तिपूर्ण,0.25,0.5,0.25
मूलभूत,0.125,0.0,0.875
मूल सिद्धान्त से,0.5,0.0,0.5
क्रिया कर्म सम्बन्धी,0.0,0.0,1.0
कुकुरमुत्ता का,0.0,0.0,1.0
तीव्र ताल और लय वाला,0.03125,0.46875,0.5
फैशन के अनुसार,0.03125,0.46875,0.5
हास्यास्पद,0.23828125,0.21484375,0.546875
अस्वस्थ,0.05602264404296875,0.6116676330566406,0.3323097229003906
अजीब तरह से,0.265625,0.0,0.734375
कुपित तरह से,0.15625,0.0,0.84375
मुलायम बालों वाली,0.0,0.0,1.0
कुपित,0.28125,0.3125,0.40625
भीषण,0.28125,0.3125,0.40625
और आगे का,0.15625,0.00390625,0.83984375
और आगे,0.15625,0.00390625,0.83984375
अधिक विस्तार से,0.15625,0.00390625,0.83984375
के अलावा,0.15625,0.00390625,0.83984375
सबसे आगे का,0.0,0.0,1.0
बात का बतंगड बनानेवाला,0.15625,0.1875,0.65625
भडकीला,0.15625,0.1875,0.65625
दुर्गन्धयुक्त,0.0625,0.4375,0.5
प्राचीन विचारोंवाला,0.0625,0.4375,0.5
व्यर्थ,0.06358718872070312,0.3077392578125,0.6286735534667969
भविष्य,0.0078125,0.00390625,0.98828125
अति नवीन,0.0,0.0,1.0
फुलफुला,0.15625,0.375,0.46875
त्रिअंकी वाला,0.0,0.0,1.0
आयरलैंड़ और स्काटलैंड़ की भाषा,0.0,0.0,1.0
दिवाना होना,0.5,0.125,0.375
आकाश गंगा का,0.0,0.0,1.0
बहादुरी से,0.25,0.0,0.75
गेलेरी होना या गेलेरी जैसा,0,0,0
फ्रांसीसि जैसा,0.0,0.0,1.0
प्रचुर मात्रा में,0.0625,0.125,0.8125
रसायनिक क्रिया द्वारा उत्पन्न विद्युत,0.0625,0.25,0.6875
अचानक और नाटकीय,0.0625,0.25,0.6875
लँगड़ा,0.0005035400390625,0.0010833740234375,0.9984130859375
निडरता से,0.25,0.0,0.75
पकाने से पूर्व गोश्त की खुशबु,0.09375,0.375,0.53125
लम्बा और दुबला,0.125,0.0,0.875
सड़ा हुआ मांस जैसा,0.0,0.5,0.5
विशेष प्रकार से कपड़े पहनना,0.125,0.25,0.625
अस्तव्यस्त और भटकाने वाला,0.125,0.25,0.625
विशाल,0.048004150390625,0.0670166015625,0.884979248046875
भड़कीला,0.1177215576171875,0.41748809814453125,0.46479034423828125
लहसून जैसा स्वाद या गन्ध,0.0,0.125,0.875
वाचालता से,0.25,0.0,0.75
गैस द्वारा ठंडा किया हुआ,0,0,0
गैस ईंधन प्रयुक्त,0,0,0
गैस का सा,0.0,0.25,0.75
गैस जैसा,0.0625,0.4375,0.5
पेट का,0.0,0.0,1.0
चटोरेपन से,0,0,0
रेशमी,0.09375,0.0,0.90625
अजीब सा,0,0,0
आनन्दमय,0.302734375,0.068359375,0.62890625
समलैंगिक,0.302734375,0.068359375,0.62890625
वंशावली विषयक,0.0,0.0,1.0
सेनापति,0.0,0.00390625,0.99609375
प्राय,0.0,0.28125,0.71875
उत्पादक,0.296875,0.0,0.703125
जाति का,0.015625,0.0234375,0.9609375
उदार,0.3221435546875,0.0921630859375,0.585693359375
आनुवंशिक,0.0,0.015625,0.984375
उत्पत्ति सम्बन्धी,0.0,0.015625,0.984375
आनुवंशिकता से,0.0,0.0,1.0
वंश से,0.0,0.0,1.0
जनन सम्बन्धी,0.0,0.0,1.0
नम्र,0.4091796875,0.126953125,0.4638671875
यहुदी या गैर ईसाई,0.0,0.140625,0.859375
सौम्य,0.380126953125,0.0072021484375,0.6126708984375
नरमी से,0.15625,0.0,0.84375
अमिश्रित,0.311125,0.267,0.421875
भूगोल सम्बन्धी,0.0,0.0,1.0
भूविज्ञान संबंधी,0.0,0.0,1.0
ब्रिटिश बादशाह जोर्ज के समय का,0.0,0.0,1.0
जर्मनी से,0.0,0.0,1.0
प्रेतरूपी,0.0,0.25,0.75
चक्कर लाने वाला,0.0,0.625,0.375
गुणी,0.5,0.0,0.5
प्रतिभाशाली,0.5,0.0,0.5
उच्च वर्ग,0.4375,0.203125,0.359375
आदी,0.09375,0.0625,0.84375
चिकना,0.2231292724609375,0.1988983154296875,0.577972412109375
बर्फ का,0.0,0.40625,0.59375
काँच का,0.125,0.09375,0.78125
चिकनी चुपड़ी बातें करने वाला,0.21875,0.21875,0.5625
चमकता हुआ,0.0,0.0,1.0
अति चमकदार,0,0,0
विश्वव्यापी,0.03125,0.1875,0.78125
विश्वव्यापक,0.0625,0.1875,0.75
निराशजनक,0.0,0.625,0.375
चमकीली,0.28125,0.0234375,0.6953125
अप्रसन्न,0.0703125,0.6796875,0.25
टेढ़ा ओर सख्त,0.0,0.25,0.75
नास्तिक,0.0,0.6875,0.3125
कीमती,0.50390625,0.05078125,0.4453125
बेहतरीन,0.2578125,0.1015625,0.640625
रक्तमय,0.0,0.5,0.5
सुशोभित,0.375,0.125,0.5
दया से,0.375,0.0,0.625
धीरे धीरे,0.0,0.01678466796875,0.98321533203125
व्याकरणिक,0.25,0.0,0.75
रेखाचित्रीय,0.02734375,0.0,0.97265625
लोभी,0.0,0.125,0.875
घासदार,0.0,0.0,1.0
कृतज्ञता से,0.125,0.0,0.875
खिजानेवाला,0.0,0.078125,0.921875
सेंत मेंत,0.0,0.0,1.0
गंभीर,0.28369140625,0.1297607421875,0.5865478515625
गंभीरता से,0.0625,0.125,0.8125
सिलेटी,0.00146484375,0.0029296875,0.99560546875
अधिक चरबी वाला खाना,0.0,0.5625,0.4375
महान,0.099609375,0.03125,0.869140625
लालच के साथ,0.125,0.0,0.875
लालची,0.1875,0.125,0.6875
हरा,0.0009765625,0.004150390625,0.994873046875
कुछ-कुछ हरा,0.0,0.125,0.875
दुखदायक,0.0,0.625,0.375
उत्साहित करने वाला,0.5,0.0,0.5
विलक्षण,0.125,0.15625,0.71875
हिचकिचाहट से,0.25,0.0,0.75
भयावना,0.25,0.625,0.125
कुरूप,0.125,0.625,0.25
कड़ा,0.094268798828125,0.185272216796875,0.720458984375
रूखे आचरण वाला,0.0,0.5,0.5
कर्कश,0.0,0.375,0.625
कड़कता से,0.5,0.0,0.5
गवर्नर का,0.0,0.0,1.0
अपराधी,0.15625,0.34375,0.5
निवास योग्य,0.0,0.5,0.5
आदतन,0.0,0.0,1.0
अतिसामान्य,0.0,0.375,0.625
थका हारा,0.125,0.3125,0.5625
बालोंवाला,0.0,0.25,0.75
रोंगटे खड़े कर देने वाला,0.25,0.625,0.125
घने बालों वाला,0.0,0.25,0.75
आधा,0.0,0.0234375,0.9765625
अर्ध-पका,0.375,0.1875,0.4375
अधघण्टा,0.0,0.0,1.0
आधा मूल्य,0.0,0.0,1.0
अर्ध वार्षिक,0.0,0.0,1.0
अधूरे मन से,0.25,0.625,0.125
लकड़ी का मकान,0.0,0.0,1.0
बीच वाला,0.0,0.0,1.0
आधा रास्ता,0.0,0.0,1.0
अल्पबुद्धि,0,0,0
पवित्र बनाया हुआ,0.375,0.0,0.625
भ्रान्तिजनक,0.5,0.0,0.5
हिचकिचाता हुआ,0.0625,0.3125,0.625
रुकरुक कर,0.25,0.0,0.75
अवरुध्द,0,0,0
हाथों वाला,0.0,0.0,1.0
हाथ में होना,0.0,0.0,1.0
अतिशीघ्र व भारी रकम,0,0,0
विशेषतौर से पसन्द किया हो,0,0,0
व्यवहारिक व क्रियाशील,0.0,0.0,1.0
विकलांग,0.0,0.4375,0.5625
हत्था लगा,0.0,0.0,1.0
हस्तनिर्मित,0.0,0.0,1.0
सुंदरता से,0.25,0.0,0.75
हाथ का लिखा हुआ,0.0,0.0,1.0
सफलतापूर्वक,0.09375,0.0,0.90625
ऊटपटांग,0.21875,0.125,0.65625
ऊटपटांग से,0.1875,0.0,0.8125
भाग्यहीन,0.125,0.875,0.0
सुखी,0.578125,0.0,0.421875
सुखपूर्वक,0.4375,0.25,0.3125
मस्तमौला,0.5,0.0,0.5
कट्टर वर्ग,0.0,0.0,1.0
असहानुभूति,0,0,0
व्यवहारशील,0,0,0
सयाना,0,0,0
उबला हुआ,0,0,0
मेहनत से अर्जित,0,0,0
कठिन प्रतियोगिता,0,0,0
ओजपूर्ण,0,0,0
दबाव में जकड़ा होना,0,0,0
धनाभाव से,0.0,0.75,0.25
कठोर परिश्रम करनेवाला,0,0,0
तगड़ा,0.052734375,0.017578125,0.9296875
अविवेकी,0.220703125,0.4375,0.341796875
हानि रहित,0.125,0.5,0.375
हानि के बिना,0.25,0.0,0.75
समस्वरित,0.005859375,0.00390625,0.990234375
सद्भावपूर्ण,0.53125,0.0,0.46875
तालमेल से,0.375,0.0,0.625
दु:खद,0.125,0.5625,0.3125
निष्ठुरतासे,0.0,0.0,1.0
हिचकिचाते हुए,0,0,0
जल्दबाजी से,0.125,0.0,0.875
जल्दबाज़ी भरा,0.1875,0.3125,0.5
लम्बा चेहरा व तीखे नाक नक़्‍श,0,0,0
घमंडी,0.625,0.25,0.125
अहंकारपूर्वक,0.25,0.0,0.75
भुतहा,0.375,0.28125,0.34375
बार बार याद आने वाला,0.375,0.125,0.5
बार बार याद आने से,0,0,0
आक्रमणशील,0.0,0.0,1.0
तीक्ष्णदृष्टि वाला,0,0,0
